Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDJ57,OUT049,3173.8848
FDX11,OUT017,3158.579
FDE09,OUT035,1843.3403
NCK06,OUT049,2031.5586
DRE37,OUT017,2972.8599
FDV56,OUT046,1612.7981
FDY43,OUT017,2685.4497
FDV35,OUT013,2312.6343
FDF05,OUT019,572.97327
FDA36,OUT035,3097.9033
FDS13,OUT027,5825.536
FDU47,OUT013,2076.4321
FDI36,OUT010,501.16376
FDH48,OUT046,1348.3326
FDZ14,OUT013,2012.3151
FDS46,OUT013,2064.8967
FDE21,OUT017,2013.2749
FDA26,OUT049,3401.2534
FDV12,OUT046,1604.566
FDL46,OUT019,259.8543
FDN57,OUT013,2064.8633
NCJ18,OUT017,1898.9906
FDO36,OUT045,2685.3313
FDX55,OUT018,2867.537
FDT25,OUT019,281.99603
FDD16,OUT049,1120.1649
NCX18,OUT013,3118.9338
NCG55,OUT018,1643.1171
NCV18,OUT049,1387.3534
NCS18,OUT035,1628.1559
FDC37,OUT045,1617.7948
FDE47,OUT046,2020.3624
DRG49,OUT019,569.0779
FDC39,OUT049,3443.7847
FDH24,OUT019,381.2901
FDV39,OUT027,5122.7427
NCL17,OUT045,2071.7424
NCY53,OUT035,1861.1051
FDH52,OUT013,963.77124
NCD19,OUT018,834.1878
FDI44,OUT046,1184.1215
DRD49,OUT027,5949.9727
FDN08,OUT035,1958.6917
FDO20,OUT027,6022.0786
FDY02,OUT046,3726.2632
FDX23,OUT045,1453.1672
FDX01,OUT017,1910.8217
FDH20,OUT027,2550.0854
NCX41,OUT017,3579.6465
FDD21,OUT027,2986.1746
DRH11,OUT019,247.76585
DRE60,OUT018,3147.3247
FDB10,OUT013,3962.7134
FDH38,OUT013,1878.5287
NCL07,OUT018,500.87177
FDD48,OUT046,1880.1713
NCT54,OUT027,2473.2058
FDF32,OUT027,5164.144
DRH51,OUT045,1342.0989
DRG03,OUT035,2427.921
NCY42,OUT019,390.03915
FDH32,OUT017,1501.45
NCJ06,OUT027,2974.5764
FDH47,OUT027,2515.6675
FDZ08,OUT018,1225.7805
FDK16,OUT017,1501.45
DRG01,OUT018,1064.6577
NCM53,OUT027,2536.185
NCB07,OUT035,3075.8862
NCZ06,OUT035,3776.1155
FDU48,OUT049,2026.5282
NCB55,OUT027,1703.3208
FDP15,OUT013,4201.0303
FDF17,OUT046,3080.9436
NCN06,OUT049,2601.6665
DRM48,OUT018,562.59814
FDH10,OUT046,2755.175
FDC60,OUT018,1341.9308
FDE35,OUT018,828.4242
DRI23,OUT013,2526.9434
NCR38,OUT013,3972.8157
FDP04,OUT035,975.03186
NCW17,OUT045,2077.1177
FDX34,OUT017,1974.847
NCK53,OUT045,1482.8204
NCO54,OUT010,171.6327
NCH55,OUT046,2020.6147
FDT44,OUT027,2942.6648
DRG49,OUT046,3751.6348
FDX46,OUT010,185.46321
DRG36,OUT049,2879.7534
FDU37,OUT049,1278.1143
FDK10,OUT049,2774.3655
DRF37,OUT027,5866.6763
FDC44,OUT035,1860.6368
FDP15,OUT046,3638.8699
FDZ27,OUT027,1371.897
FDY22,OUT019,361.29828
DRG51,OUT035,2919.0806
FDN58,OUT045,3613.888
FDW01,OUT049,2378.4534
FDX24,OUT018,1291.5394
FDO51,OUT017,674.1867
FDJ52,OUT027,3969.6848
NCY06,OUT010,330.99164
FDE20,OUT018,2662.031
FDT23,OUT010,236.18584
FDQ51,OUT046,740.16425
FDE35,OUT046,909.6093
FDB46,OUT013,3334.256
NCG19,OUT035,3645.302
NCL06,OUT018,3455.0454
FDT36,OUT019,66.95822
FDC56,OUT049,2012.3151
FDJ26,OUT049,3301.799
FDZ59,OUT017,2558.3628
FDV11,OUT027,4682.397
FDR13,OUT010,259.45953
FDI15,OUT018,3426.9983
FDF47,OUT018,3101.1816
NCB54,OUT019,340.25928
NCK19,OUT027,5178.9404
FDX16,OUT017,2397.3042
FDL50,OUT045,2039.614
NCE31,OUT035,639.6819
DRJ01,OUT049,2549.369
FDE22,OUT013,2534.1155
FDY20,OUT019,263.8304
NCO14,OUT045,704.4886
NCR50,OUT017,2474.9854
DRM47,OUT017,3025.5774
FDO27,OUT010,333.45682
FDJ20,OUT027,3150.7515
NCX17,OUT013,3570.717
FDG59,OUT049,652.90643
FDD52,OUT045,1552.4307
FDO48,OUT017,3514.0803
FDC59,OUT019,197.17644
FDS15,OUT018,1341.9878
FDB47,OUT035,3561.4473
FDV14,OUT019,222.23682
FDB27,OUT013,3079.677
FDA35,OUT035,2043.9523
FDN51,OUT018,3392.2725
FDO39,OUT019,706.91315
FDB28,OUT049,2866.2673
DRJ25,OUT046,738.0137
FDH46,OUT027,2655.0725
FDI10,OUT045,2729.1797
FDU21,OUT018,423.20416
FDD09,OUT049,2942.4653
FDD10,OUT046,2553.2295
FDN31,OUT010,485.3559
FDA46,OUT018,2865.4897
FDM56,OUT046,1604.566
FDF11,OUT010,619.1758
FDS32,OUT018,1781.2594
NCM06,OUT013,2335.2913
FDZ26,OUT045,3662.098
FDO01,OUT013,1965.6453
FDJ46,OUT049,2879.7534
FDG26,OUT019,622.26227
FDZ38,OUT035,3020.9614
NCO55,OUT013,1651.6283
FDT60,OUT035,2035.494
FDW37,OUT049,1457.2166
NCK42,OUT018,2942.4841
FDA45,OUT046,2413.5872
FDW55,OUT018,3476.535
FDY44,OUT017,3151.104
FDQ31,OUT017,1370.4458
FDM09,OUT049,2879.7534
FDH12,OUT018,1341.9878
NCQ43,OUT035,1736.128
FDT33,OUT035,2840.4001
NCT41,OUT018,2181.476
DRJ25,OUT010,114.67858
NCQ41,OUT046,3044.6616
NCN17,OUT049,1621.42
DRO35,OUT027,2995.975
FDU27,OUT018,643.70386
FDY43,OUT027,4324.297
FDG46,OUT035,1888.7285
DRL49,OUT018,2181.476
NCB55,OUT049,875.1927
FDK28,OUT049,3923.3198
FDO49,OUT045,756.34564
FDT03,OUT013,3008.8562
FDW33,OUT027,2599.5166
FDR02,OUT035,1866.8312
FDF50,OUT013,2923.2292
FDA40,OUT018,1289.1207
NCT53,OUT018,2559.1106
FDY60,OUT035,2092.9536
FDP44,OUT027,2639.2283
NCQ50,OUT045,3232.3933
NCC30,OUT017,2849.3735
FDQ60,OUT018,1810.9137
FDG41,OUT046,1584.7494
FDQ03,OUT046,3664.8528
FDM03,OUT045,1604.566
FDZ51,OUT018,1271.129
DRF51,OUT035,692.7459
FDF39,OUT017,4045.8047
FDW52,OUT035,2591.6313
FDY22,OUT049,2417.5706
FDG14,OUT013,2369.995
FDA57,OUT017,666.6947
FDL45,OUT019,328.7933
FDX28,OUT046,1525.426
NCQ54,OUT013,2855.5376
FDH40,OUT045,1239.114
FDU52,OUT035,2506.9067
FDT60,OUT010,294.40634
FDK08,OUT045,1596.1078
FDN04,OUT049,2963.8552
FDE50,OUT013,2990.7375
FDI16,OUT049,759.8713
FDM50,OUT049,906.2765
NCV30,OUT049,850.706
FDT44,OUT013,1922.463
FDY60,OUT013,2373.6492
FDT56,OUT017,926.96533
FDV58,OUT018,2664.7449
FDU04,OUT013,2036.9492
NCN05,OUT027,4965.226
FDI53,OUT018,2391.184
FDD34,OUT046,2594.7021
FDW47,OUT027,3206.4502
FDT51,OUT027,2940.3743
FDO27,OUT013,1573.0874
NCQ18,OUT018,1398.9838
NCW05,OUT013,1624.1445
FDI15,OUT010,602.6793
NCH43,OUT010,585.80444
FDT40,OUT049,2018.697
NCG19,OUT017,3645.302
NCM30,OUT035,680.56494
FDB38,OUT017,2600.5076
FDB22,OUT046,2330.5525
FDC58,OUT046,704.4886
NCI29,OUT013,2060.6328
FDA23,OUT010,248.29942
DRG48,OUT013,2381.7651
FDV21,OUT013,2056.4683
NCG18,OUT019,281.76923
FDG40,OUT045,603.2449
FDU24,OUT018,1340.3058
FDA22,OUT049,2729.504
FDY35,OUT046,768.34607
FDJ15,OUT045,3248.8015
NCW18,OUT018,3244.5972
FDK56,OUT018,2830.662
FDF44,OUT046,2039.9296
FDP51,OUT049,2012.9958
FDU22,OUT027,2947.694
FDM28,OUT017,2795.1274
NCL42,OUT046,3669.404
FDJ15,OUT019,519.0161
FDI32,OUT018,1646.0101
DRL11,OUT046,2518.0205
DRO59,OUT018,1064.1895
FDA07,OUT019,264.35263
NCO53,OUT013,3211.0527
FDO21,OUT045,3597.2092
FDW39,OUT045,2850.397
NCV17,OUT013,2097.262
FDE22,OUT046,2557.4817
NCB06,OUT018,2282.276
DRF48,OUT017,2945.814
FDB05,OUT013,3903.2268
FDP28,OUT027,6066.5547
FDP23,OUT046,3300.1074
NCS41,OUT018,3040.5854
FDS40,OUT018,520.0532
FDA16,OUT017,3361.6765
FDN20,OUT035,2944.1697
FDF04,OUT027,6125.0215
DRG36,OUT018,2597.341
FDW16,OUT018,1282.1827
FDU09,OUT017,911.788
FDW01,OUT046,2373.7146
FDB15,OUT045,3821.9995
NCJ17,OUT049,1352.0344
NCT18,OUT018,2950.1887
FDG16,OUT018,2913.02
FDP27,OUT017,3012.602
FDQ44,OUT027,2974.5764
FDL50,OUT027,3234.8367
FDW57,OUT027,4899.0923
FDS34,OUT013,1873.0088
NCV30,OUT035,903.72455
FDD26,OUT018,2769.1333
FDA03,OUT045,2323.8105
FDS27,OUT018,2822.769
FDM12,OUT013,3039.9348
NCV42,OUT027,2686.9722
NCS41,OUT046,3058.6301
FDN56,OUT018,1943.0262
DRK59,OUT046,3532.506
NCG18,OUT046,1659.7983
NCN26,OUT017,1925.8542
FDI60,OUT027,1762.963
NCI43,OUT049,723.91437
NCL17,OUT049,2092.4456
FDQ19,OUT019,647.11206
FDY43,OUT049,2775.525
FDR36,OUT049,721.33075
FDJ58,OUT049,2879.7534
DRY23,OUT045,704.4886
FDK26,OUT027,4569.0996
DRH03,OUT045,1491.0889
FDC10,OUT010,267.7099
FDD23,OUT013,3039.9348
FDP32,OUT045,1975.6001
FDO31,OUT035,1274.4509
FDQ57,OUT013,2401.2664
FDX32,OUT027,3656.3672
FDC39,OUT027,5158.8013
FDU55,OUT046,3892.0276
FDL45,OUT013,2064.8967
DRK37,OUT049,3009.6572
FDK22,OUT013,3263.348
DRG37,OUT027,3856.18
FDK22,OUT017,3354.89
DRH36,OUT018,871.0163
DRC36,OUT018,2627.6467
DRE03,OUT027,1108.9479
FDF34,OUT046,2996.819
FDZ22,OUT046,1317.2345
FDC44,OUT010,297.7846
FDN31,OUT027,4972.359
FDO03,OUT017,3706.3767
FDA01,OUT049,892.2174
NCH42,OUT049,3664.927
FDF46,OUT018,1681.4456
DRL35,OUT046,695.0782
FDW46,OUT049,996.57025
FDB58,OUT046,2052.8474
FDD47,OUT018,2625.7085
NCO17,OUT045,1851.9098
FDJ26,OUT017,3445.5608
FDU37,OUT045,1262.3354
